Date,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,Value
2001-08-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",33.736183
2001-08-01,BWA,Botswana,FAO_CP_23014,Food price inflation,2.199529
2001-08-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",27.047835
2001-08-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",23.591891
2001-08-01,KEN,Kenya,FAO_CP_23014,Food price inflation,5.367976
2001-08-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",41.738316
2001-08-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",35.68262
2001-08-01,NAM,Namibia,FAO_CP_23014,Food price inflation,10.007922
2001-08-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",48.787636
2001-08-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",37.15499
2001-08-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,3.956479
2001-08-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.526192
2001-08-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",92.280426
2001-08-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.861816
2001-09-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",35.776656
2001-09-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",33.788045
2001-09-01,BWA,Botswana,FAO_CP_23014,Food price inflation,2.356638
2001-09-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",26.965934
2001-09-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",23.495062
2001-09-01,KEN,Kenya,FAO_CP_23014,Food price inflation,4.095033
2001-09-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",42.070887
2001-09-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",35.999018
2001-09-01,NAM,Namibia,FAO_CP_23014,Food price inflation,10.375087
2001-09-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",48.925844
2001-09-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",37.50851
2001-09-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,4.635092
2001-09-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.597225
2001-09-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",92.420983
2001-09-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.858931
2001-10-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",35.952896
2001-10-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",33.842976
2001-10-01,BWA,Botswana,FAO_CP_23014,Food price inflation,2.576765
2001-10-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",27.006884
2001-10-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",23.42901
2001-10-01,KEN,Kenya,FAO_CP_23014,Food price inflation,4.275592
2001-10-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",42.403459
2001-10-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",36.315416
2001-10-01,NAM,Namibia,FAO_CP_23014,Food price inflation,10.738248
2001-10-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",48.87979
2001-10-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",38.038791
2001-10-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.32412
2001-10-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.668258
2001-10-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",92.561541
2001-10-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.856056
2001-11-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",36.053604
2001-11-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",34.160093
2001-11-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.592213
2001-11-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",26.945459
2001-11-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",23.379324
2001-11-01,KEN,Kenya,FAO_CP_23014,Food price inflation,2.852415
2001-11-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",42.73603
2001-11-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",36.631814
2001-11-01,NAM,Namibia,FAO_CP_23014,Food price inflation,11.097472
2001-11-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",49.110121
2001-11-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",38.710483
2001-11-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,8.523282
2001-11-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.739292
2001-11-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",92.702098
2001-11-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.85319
2001-12-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",36.103958
2001-12-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",34.47721
2001-12-01,BWA,Botswana,FAO_CP_23014,Food price inflation,4.608727
2001-12-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",26.84513
2001-12-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",23.35993
2001-12-01,KEN,Kenya,FAO_CP_23014,Food price inflation,2.125098
2001-12-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",43.068601
2001-12-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",36.948211
2001-12-01,NAM,Namibia,FAO_CP_23014,Food price inflation,11.452823
2001-12-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",49.386553
2001-12-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",39.664982
2001-12-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,11.420016
2001-12-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.810325
2001-12-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",92.842655
2001-12-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.850332
2002-01-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",36.229844
2002-01-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",34.794327
2002-01-01,BWA,Botswana,FAO_CP_23014,Food price inflation,5.239702
2002-01-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",26.777561
2002-01-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",23.059345
2002-01-01,KEN,Kenya,FAO_CP_23014,Food price inflation,0.610673
2002-01-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",45.428372
2002-01-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",37.264609
2002-01-01,NAM,Namibia,FAO_CP_23014,Food price inflation,11.34455
2002-01-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",50.215801
2002-01-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",40.336674
2002-01-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,12.303151
2002-01-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.881358
2002-01-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",92.983213
2002-01-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.847484
2002-02-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",36.280198
2002-02-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",35.111444
2002-02-01,BWA,Botswana,FAO_CP_23014,Food price inflation,5.618992
2002-02-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",26.812369
2002-02-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",22.591119
2002-02-01,KEN,Kenya,FAO_CP_23014,Food price inflation,1.590695
2002-02-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",46.319124
2002-02-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",38.036057
2002-02-01,NAM,Namibia,FAO_CP_23014,Food price inflation,12.585233
2002-02-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",50.822046
2002-02-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",40.704449
2002-02-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,12.113274
2002-02-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.952391
2002-02-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",93.12377
2002-02-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.844644
2002-03-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",36.758563
2002-03-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",35.428561
2002-03-01,BWA,Botswana,FAO_CP_23014,Food price inflation,6.406912
2002-03-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",26.857415
2002-03-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",22.560452
2002-03-01,KEN,Kenya,FAO_CP_23014,Food price inflation,2.690896
2002-03-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",47.209876
2002-03-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",38.645378
2002-03-01,NAM,Namibia,FAO_CP_23014,Food price inflation,13.32746
2002-03-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",51.331859
2002-03-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",41.472829
2002-03-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,13.786453
2002-03-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.023425
2002-03-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",93.264328
2002-03-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.841812
2002-04-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",37.211751
2002-04-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",35.745678
2002-04-01,BWA,Botswana,FAO_CP_23014,Food price inflation,7.2758
2002-04-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",26.957744
2002-04-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",22.652159
2002-04-01,KEN,Kenya,FAO_CP_23014,Food price inflation,1.135065
2002-04-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",47.299561
2002-04-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",39.338864
2002-04-01,NAM,Namibia,FAO_CP_23014,Food price inflation,14.300584
2002-04-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",52.206799
2002-04-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",42.25434
2002-04-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,15.482588
2002-04-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.094458
2002-04-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",93.404885
2002-04-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.83899
2002-05-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",37.312459
2002-05-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",36.062794
2002-05-01,BWA,Botswana,FAO_CP_23014,Food price inflation,7.724501
2002-05-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",27.365202
2002-05-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",23.310834
2002-05-01,KEN,Kenya,FAO_CP_23014,Food price inflation,2.262944
2002-05-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",48.034245
2002-05-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",39.701621
2002-05-01,NAM,Namibia,FAO_CP_23014,Food price inflation,14.303788
2002-05-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",52.46169
2002-05-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",42.569574
2002-05-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,15.562524
2002-05-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.165491
2002-05-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",93.545442
2002-05-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.836176
2002-06-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",37.463522
2002-06-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",36.379911
2002-06-01,BWA,Botswana,FAO_CP_23014,Food price inflation,8.50368
2002-06-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",27.709186
2002-06-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",24.002786
2002-06-01,KEN,Kenya,FAO_CP_23014,Food price inflation,3.787563
2002-06-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",48.356112
2002-06-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",40.333847
2002-06-01,NAM,Namibia,FAO_CP_23014,Food price inflation,15.075749
2002-06-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",52.909491
2002-06-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",43.34452
2002-06-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,17.779318
2002-06-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.236525
2002-06-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",93.686
2002-06-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.833371
2002-07-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",38.672022
2002-07-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",36.697028
2002-07-01,BWA,Botswana,FAO_CP_23014,Food price inflation,9.027878
2002-07-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",27.565859
2002-07-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",24.023765
2002-07-01,KEN,Kenya,FAO_CP_23014,Food price inflation,2.808799
2002-07-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",48.836356
2002-07-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",40.569098
2002-07-01,NAM,Namibia,FAO_CP_23014,Food price inflation,14.711427
2002-07-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",53.749981
2002-07-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",43.935592
2002-07-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,18.814753
2002-07-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.307558
2002-07-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",93.826557
2002-07-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.830574
2002-08-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",39.150387
2002-08-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",37.014145
2002-08-01,BWA,Botswana,FAO_CP_23014,Food price inflation,9.716459
2002-08-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",27.537194
2002-08-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",24.158485
2002-08-01,KEN,Kenya,FAO_CP_23014,Food price inflation,2.401649
2002-08-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",49.172711
2002-08-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",40.742326
2002-08-01,NAM,Namibia,FAO_CP_23014,Food price inflation,14.17975
2002-08-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",54.039338
2002-08-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",44.697392
2002-08-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,20.299835
2002-08-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.378591
2002-08-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",93.967114
2002-08-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.827786
2002-09-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",39.402158
2002-09-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",37.331262
2002-09-01,BWA,Botswana,FAO_CP_23014,Food price inflation,10.486601
2002-09-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",27.445055
2002-09-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",24.048674
2002-09-01,KEN,Kenya,FAO_CP_23014,Food price inflation,2.356289
2002-09-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",49.783108
2002-09-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",41.683473
2002-09-01,NAM,Namibia,FAO_CP_23014,Food price inflation,15.790585
2002-09-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",54.514701
2002-09-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",45.564289
2002-09-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,21.477201
2002-09-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.449624
2002-09-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",94.107672
2002-09-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.825006
2002-10-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",39.553221
2002-10-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",37.648379
2002-10-01,BWA,Botswana,FAO_CP_23014,Food price inflation,11.244292
2002-10-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",27.512624
2002-10-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",24.016644
2002-10-01,KEN,Kenya,FAO_CP_23014,Food price inflation,2.508148
2002-10-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",50.402054
2002-10-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",42.89215
2002-10-01,NAM,Namibia,FAO_CP_23014,Food price inflation,18.110034
2002-10-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",55.327629
2002-10-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",46.339234
2002-10-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,21.820997
2002-10-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.520658
2002-10-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",94.248229
2002-10-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.822235
2002-11-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",39.830169
2002-11-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",37.965496
2002-11-01,BWA,Botswana,FAO_CP_23014,Food price inflation,11.139908
2002-11-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",27.63957
2002-11-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",24.178011
2002-11-01,KEN,Kenya,FAO_CP_23014,Food price inflation,3.416213
2002-11-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",50.821185
2002-11-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",43.556513
2002-11-01,NAM,Namibia,FAO_CP_23014,Food price inflation,18.903513
2002-11-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",55.988999
2002-11-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",46.661034
2002-11-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,20.538497
2002-11-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.591691
2002-11-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",94.388786
2002-11-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.819472
2002-12-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",39.930877
2002-12-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",38.282613
2002-12-01,BWA,Botswana,FAO_CP_23014,Food price inflation,11.037445
2002-12-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",27.985602
2002-12-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",24.681442
2002-12-01,KEN,Kenya,FAO_CP_23014,Food price inflation,5.657176
2002-12-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",50.882578
2002-12-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",43.525146
2002-12-01,NAM,Namibia,FAO_CP_23014,Food price inflation,17.800413
2002-12-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",56.057883
2002-12-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",46.818658
2002-12-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,18.035244
